"ID","AREA","NAME","TYPE","SUMMARY","ADDRESS","TEL","PAYEX","SERVICETIME","TW97X","TW97Y","TOTALCAR","TOTALMOTOR","TOTALBIKE"
"030008","中和區","中和區公有民享市場地下停車場","1","立體式多目標附建停車場","新北市中和區民享街37號B1","2221-0545","小型車計時每小時20元;小型車月租每月4000元;身障車月租每月2000元;機車計次每次10元;機車月租每月300元;身障機車月租每月150元;","0~24時","297872.5","2766258","55","12",""
"040029","永和區","北城玫瑰停車場","2","立體式建築附設停車空間","新北市永和區民生路46巷56號B2","2945-5131","小型車計時每小時50元;","0~24時","302572","2765492.5","169","0",""
"040048","永和區","振順停車場","2","平面式臨時路外停車場","新北市永和區環河西路1段中正水門進入向左轉","0921849746","小型車月租每月2500元;","0~24時","301994.2","2767959","75","0",""
"140021","蘆洲區","蘆洲國小地下停車場","1","立體式多目標附建停車場","蘆洲區中正路100號B1~B3","8285-8495","小型車計時每小時30元;小型車月租每月3500元;","0~24時","297404.5","2775184.5","259","0",""
"100041","淡水區","Times 寶雅淡水中山北路店停車場","2","平面式建築附設停車空間","新北市淡水區中山北路2段96、98號","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","294800","2786233","12","0",""
"020049","三重區","湯城三期停車場","2","平面式臨時路外停車場","新北市三重區重新路5段609巷及中興北街交叉口","29990973","小型車計時每小時30元;小型車月租每月3000元;機車計次每次30元;機車月租每月500元;","0~24時","297352.5","2770958.5","439","1223",""
"030116","中和區","興南國小收費停車場","2","立體式多目標附建停車場","新北市中和區興南路1段135巷24號B1","29422349#830、832",";","24小時","301456.3","2764453","35","0",""
"010042","板橋區","新北市圖書館平面停車場","2","平面式建築附設停車空間","新北市板橋區莊敬路62號","0978998140","小型車計時每小時30元;小型車月租每月4000元;","0~24時","297652.5","2768767.5","69","0",""
"040049","永和區","河堤停車 場","2","平面式臨時路外停車場","新北市永和區中正橋北往南下堤外匝道右側","29215989","小型車月租每月3000元;","0~24時","301923.7","2767930","200","0",""
"100030","淡水區","新北市淡水區淡水國民小學停車場","2","平面式多目標附建停車場","新北市淡水區中山路160號","22526381","小型車計時每小時40元;","0~24時","294472.4","2784989","20","0",""
"060081","新店區","白金花園收費停車場","2","立體式建築附設停車空間","新北市新店區安興路77號","86669911","小型車計時每小時30元;","0~24時","302055.1","2763145","98","0",""
"140032","蘆洲區","嘟嘟房蘆洲中山站","2","平面式臨時路外停車場","新北市蘆洲區中山一路281巷口","26550818","小型車計時每小時60元;小型車月租每月6000元;","0~24時","297629.8","2774691","7","0",""
"080027","鶯歌區","銘鎮停車收費停車場","2","平面式臨時路外停車場","新北市鶯歌區建國路12號對面空地","0979589756","小型車計時每小時30元;小型車月租每月4000元;小型車計次每次150元;","0~24時","285973.8","2760986","78","0",""
"060001","新店區","大豐公有地下停車場","1","立體式多目標附建停車場","新北市新店區民族路109號","29117007","小型車計時每小時30元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;","0~24時","304372","2763359.5","198","27",""
"030010","中和區","中和區莊敬停車場","1","平面式臨時路外停車場","新北市中和區莊敬路30號","24551299","小型車計時每小時30元;小型車月租每月4000元;","0~24時","300577","2766410.5","58","0",""
"130060","土城區","土城頂埔平面停車場","2","平面式臨時路外停車場","新北市土城區中央路4段203號旁空地(頂埔國小旁)","27888751","小型車計時每小時30元;小型車月租每月6000元;身障車月租每月3000元;","0~24時","291748.4","2760852","183","0",""
"010096","板橋區","Times板橋金門街停車場","2","平面式臨時路外停車場","新北市板橋區金門街306-2號對面","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","293286.9","2764212","17","0",""
"010142","林口區","丞石淳收費停車場","2","立體式建築附設停車空間","新北市林口區文化北路1段526巷13號","27713778","小型車計時每小時50元;小型車月租每月6000元;","09~18時","287139.5","2774561","17","0",""
"030035","中和區","興南停車場","2","立體式建築附設停車空間","中和區景新街410巷24號4至7樓頂層","2941-3947","小型車計時每小時40元;小型車月租每月5000元;","0~24時","300978","2764199.5","205","0",""
"170038","林口區","禮御停車場","2","立體式建築附設停車空間","新北市林口區吉祥路176號","86019453","小型車計時每小時200元;","08~15時","287936.3","2774798","26","26",""
"110044","汐止區","台灣科學園區收費停車場","2","立體式建築附設停車空間","新北市汐止區大同路一段237號B1","26902058分機31","小型車計時每小時20元;","0~24時","314160.4","2772486","216","0",""
"050109","新莊區","中原二平面停車場","2","平面式臨時路外停車場","新北市新莊區中原路237號對面空地","27888751","小型車計時每小時30元;小型車月租每月4000元;","0~24時","295357.5","2771886","11","0",""
"020020","三重區","新北市三重區環河快速高架橋下平面停車場","1","平面式多目標附建停車場","新北市三重區河邊北街70號對面，位於環河北路近開元公園至環河北路128巷","29746496","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3500元;機車計次每次10元;","0~24時","300868","2773590.5","128","268",""
"020011","三重區","新北市三重區中山高架橋下(中山段)停車場","1","平面式多目標附建停車場","新北市三重區中山高架橋下方橋墩編號P35至P51","22504586","小型車計時每小時30元;小型車月租每月3000元;機車計次每次10元;機車月租每月100元;","0~24時","298728","2772678.5","145","50",""
"030115","中和區","永新收費停車場","2","平面式臨時路外停車場","新北市中和區莒光路120巷與84巷口","27560709","小型車計時每小時30元;小型車月租每月4000元;","0~24時","297581.2","2766124","40","0",""
"020037","三重區","三重重陽站停車場","2","平面式臨時路外停車場","三重區重陽路一段26巷10號旁","2655-0818","小型車計時每小時50元;小型車月租每月9600元;","0~24時","299007.5","2772181","58","0",""
"060027","新店區","中興平面停車場","1","平面式臨時路外停車場","新店區中興路三段3號對面空地","8914-5594",";","0~24時","305193.5","2763362.5","480","0",""
"050108","新莊區","中原一平面停車場","2","平面式臨時路外停車場","新北市新莊區中原路317號對面空地","27888751","小型車計時每小時30元;小型車月租每月4000元;","0~24時","295081.3","2771885","45","0",""
"030025","中和區","中和區枋寮停車場","1","平面式臨時路外停車場","新北市中和區中和路及泰和街口","24551299","小型車計時每小時30元;小型車月租每月4000元;","0~24時","300522.164776155","2766004.49751242","40","0",""
"010143","新莊區","Times 新莊中原路3停車場","2","平面式臨時路外停車場","新北市新莊區中原路/福壽街與昌平街間","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","296090.9","2771953","126","0",""
"070015","樹林區","聯永物業股份有限公司臺北大學停一站停車場","1","平面式都市計畫停車場","樹林區大義路與學城路口","0975024268","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月1050元;機車計次每次10元;機車月租每月300元;","0~24時","288244.788645684","2759777.75614107","76","20",""
"070004","樹林區","樹林區第六停車場","1","平面式都市計畫停車場","新北市樹林區潭興街文林國小大門口旁","0975024268","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2600元;身障車月租每月2000元;機車計時每次10元;機車月租每月300元;","0~24時","292828.5","2765549","42","10",""
"070012","樹林區","新北市樹林區第七停車場","1","立體式都市計畫停車場","樹林區復興路202號1~2樓","22465052,2681-9670","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3400元;小型車月租每月2500元;身障車月租每月2000元;","0~24時","292754","2764752.5","50","10",""
"140002","蘆洲區","鷺江立體停車場（原1082）","1","立體式都市計畫停車場","蘆洲區民權路26號","8286-6512, 8286-0678","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3200元;小型車月租每月2500元;身障車月租每月2000元;機車月租每月2000元;","0~24時","298114.5","2775385","456","44",""
"050009","新莊區","新莊文化藝術中心地下停車場","2","立體式多目標附建停車場","新莊區中平路133號B1","8992-2549","小型車計時每小時20元;小型車月租每月3000元;","0~24時","294980.942808826","2771127.21701325","65","0",""
"140033","蘆洲區","新峰向社區收費停車場","2","立體式建築附設停車空間","新北市蘆洲區長興路166號","82836692","小型車月租每月4800元;","0~24時","296550.3","2775366","15","0",""
"020114","三重區","翔譽A+停車場","2","立體式建築附設停車空間","新北市三重區成功路100號B1、B2","29731100","小型車計時每小時30元;小型車月租每月4000元;","0~24時","299212.1","2771554","21","0",""
"130061","土城區","天京停車場","2","立體式建築附設停車空間","新北市土城區明德路2段62號B2","22709730","小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3500元;","0~24時","295270.7","2763977","93","0",""
